Id,Fecha,Estación,Tipo_Combustible,Litros_Vendidos,Precio_Unitario,Total_Venta,Tipo_Vehículo,Monto_Pagado,Método_Pago,Placa_Vehículo,Hora_Venta,Cliente_Frecuente
220,02-08-24,TEISA 1,Extra,13.35,2.4,32.04,Camioneta,32.05,Tarjeta,ABC-1234,0.0:22,Sí
221,02-08-24,TEISA 1,Súper,18.0,3.1,55.8,SUV,55.8,Transferencia,XYZ-5678,15.0000000,Sí
222,02-08-24,TEISA 1,Extra,26.33,2.4,63.19,Sedán,63.2,Tarjeta,TUV-8765,12.000006,No
223,02-08-24,TEISA 1,Extra,15.59,2.4,37.42,SUV,37.42,Transferencia,XYZ-5678,18.0:14,No
224,02-08-24,TEISA 1,Súper,6.71,3.1,20.8,Motocicleta,20.81,Efectivo,ABC-1234,9.0:16,Sí
225,02-09-24,TEISA 1,Súper,19.52,3.1,60.51,Motocicleta,60.5,Efectivo,XYZ-5678,20.0:28,Sí
226,02-09-24,TEISA 2,Diésel,30.76,1.8,55.37,Bus,55.37,Tarjeta,XYZ-5678,17.0:49,Sí
227,02-09-24,TEISA 1,Súper,15.01,3.1,46.53,Sedán,46.53,Tarjeta,KLM-4321,14.0:34,Sí
228,02-09-24,TEISA 1,Súper,16.78,3.1,52.02,Bus,52.02,Efectivo,ABC-1234,17.0:11,Sí
229,02-09-24,TEISA 1,Súper,60.11,3.1,186.34,Bus,186.33,Tarjeta,Unidad 101,5.000009,Sí
230,02-09-24,TEISA 1,Diésel,55.59,1.8,100.06,Bus,100.07,Tarjeta,Unidad 101,18.0000000,Sí
231,02-09-24,TEISA 2,Extra,30.11,2.4,72.26,Motocicleta,72.26,Efectivo,XYZ-5678,11.0:54,No
232,02-10-24,TEISA 1,Súper,19.65,3.1,60.91,Motocicleta,60.9,Transferencia,KLM-4321,13.0:39,Sí
233,02-10-24,TEISA 1,Súper,54.14,3.1,167.83,Bus,167.83,Efectivo,Unidad 303,8.0:58,Sí
234,02-10-24,TEISA 1,Diésel,35.44,1.8,63.79,SUV,63.8,Transferencia,XYZ-5678,16.0:39,No
235,02-10-24,TEISA 2,Extra,21.38,2.4,51.31,Motocicleta,51.31,Transferencia,XYZ-5678,13.000002,Sí
236,02-10-24,TEISA 1,Extra,30.99,2.4,74.38,Camioneta,74.37,Transferencia,KLM-4321,12.0:47,No
237,02-10-24,TEISA 1,Diésel,6.48,1.8,11.66,Sedán,11.67,Tarjeta,ABC-1234,12.0:27,No
238,02-11-24,TEISA 1,Diésel,92.22,1.8,166.0,Bus,166.0,Efectivo,Unidad 202,18.0:48,Sí
239,02-11-24,TEISA 1,Súper,34.55,3.1,107.1,Bus,107.1,Transferencia,Unidad 404,15.0:18,Sí
240,02-11-24,TEISA 1,Extra,76.81,2.4,184.34,Bus,184.34,Tarjeta,Unidad 202,9.0:41,Sí
241,02-11-24,TEISA 1,Súper,24.28,3.1,75.27,SUV,75.28,Tarjeta,KLM-4321,7.0:52,Sí
242,02-11-24,TEISA 1,Súper,10.99,3.1,34.07,Camioneta,34.07,Transferencia,XYZ-5678,21.0:41,No
243,02-11-24,TEISA 1,Diésel,67.02,1.8,120.64,Bus,120.64,Tarjeta,Unidad 303,15.0000000,Sí
244,02-11-24,TEISA 1,Diésel,81.3,1.8,146.34,Bus,146.34,Tarjeta,Unidad 404,17.000009,Sí
245,02-12-24,TEISA 2,Súper,54.97,3.1,170.41,Bus,170.41,Transferencia,Unidad 101,18.0:59,Sí
246,02-12-24,TEISA 1,Extra,25.14,2.4,60.34,SUV,60.33,Tarjeta,TUV-8765,15.000009,Sí
247,02-12-24,TEISA 1,Diésel,66.06,1.8,118.91,Bus,118.9,Efectivo,Unidad 303,13.0:12,Sí
248,02-12-24,TEISA 1,Extra,69.81,2.4,167.54,Bus,167.54,Efectivo,Unidad 202,21.0:43,Sí
249,02-12-24,TEISA 1,Súper,9.44,3.1,29.26,Camioneta,29.26,Efectivo,KLM-4321,17.0:54,Sí
250,02-12-24,TEISA 1,Súper,6.49,3.1,20.12,Bus,20.13,Tarjeta,TUV-8765,17.0:15,No
251,02-12-24,TEISA 1,Diésel,15.12,1.8,27.22,Camioneta,27.21,Tarjeta,ABC-1234,18.0:28,Sí
252,02-13-24,TEISA 2,Súper,17.36,3.1,53.82,Camioneta,53.81,Tarjeta,KLM-4321,19.0:36,Sí
253,02-13-24,TEISA 1,Súper,37.26,3.1,115.51,Bus,115.5,Tarjeta,Unidad 101,7.0:27,Sí
254,02-13-24,TEISA 1,Súper,21.53,3.1,66.74,Bus,66.74,Tarjeta,KLM-4321,0.0:22,Sí
255,02-13-24,TEISA 2,Súper,5.7,3.1,17.67,Camioneta,17.68,Transferencia,XYZ-5678,20.000002,Sí
256,02-13-24,TEISA 1,Extra,25.15,2.4,60.36,Bus,60.35,Efectivo,ABC-1234,17.000005,No
257,02-13-24,TEISA 1,Súper,10.61,3.1,32.89,Camioneta,32.89,Efectivo,ABC-1234,9.000006,No
258,02-13-24,TEISA 2,Súper,18.75,3.1,58.12,Camioneta,58.11,Tarjeta,KLM-4321,19.0:44,Sí
259,02-14-24,TEISA 1,Diésel,96.58,1.8,173.84,Bus,173.85,Efectivo,Unidad 303,6.0:12,Sí
260,02-14-24,TEISA 1,Súper,40.1,3.1,124.31,Bus,124.31,Transferencia,Unidad 303,6.0:49,Sí
261,02-14-24,TEISA 1,Diésel,23.08,1.8,41.54,Camioneta,41.55,Tarjeta,TUV-8765,13.0:12,No
262,02-14-24,TEISA 1,Diésel,68.37,1.8,123.07,Bus,123.07,Transferencia,Unidad 303,19.0:31,Sí
263,02-15-24,TEISA 2,Diésel,15.13,1.8,27.23,Sedán,27.24,Efectivo,TUV-8765,9.0:51,No
264,02-15-24,TEISA 1,Súper,21.53,3.1,66.74,Sedán,66.75,Transferencia,ABC-1234,14.0:39,Sí
265,02-15-24,TEISA 2,Extra,29.29,2.4,70.3,Sedán,70.29,Efectivo,TUV-8765,16.0:55,No
266,02-15-24,TEISA 1,Diésel,20.99,1.8,37.78,Sedán,37.79,Tarjeta,ABC-1234,20.000001,Sí
267,02-15-24,TEISA 1,Súper,38.93,3.1,120.68,Bus,120.68,Tarjeta,Unidad 303,19.0:29,Sí
268,02-16-24,TEISA 1,Extra,18.17,2.4,43.61,Motocicleta,43.61,Tarjeta,XYZ-5678,20.0000000,No
269,02-16-24,TEISA 1,Súper,14.95,3.1,46.34,Sedán,46.34,Transferencia,TUV-8765,11.000002,No
270,02-16-24,TEISA 1,Súper,41.99,3.1,130.17,Bus,130.17,Transferencia,Unidad 404,14.000007,Sí
271,02-16-24,TEISA 2,Diésel,43.71,1.8,78.68,Sedán,78.67,Efectivo,TUV-8765,8.0:58,Sí
272,02-16-24,TEISA 1,Extra,52.53,2.4,126.07,Bus,126.08,Efectivo,Unidad 404,12.0:14,Sí
273,02-16-24,TEISA 2,Extra,69.32,2.4,166.37,Bus,166.37,Tarjeta,Unidad 303,9.0:29,Sí
274,02-16-24,TEISA 1,Extra,52.64,2.4,126.34,Bus,126.33,Efectivo,Unidad 303,16.0:53,Sí
275,02-16-24,TEISA 1,Súper,7.6,3.1,23.56,Motocicleta,23.56,Tarjeta,KLM-4321,21.0:49,Sí
276,02-17-24,TEISA 1,Extra,20.79,2.4,49.9,Camioneta,49.89,Tarjeta,TUV-8765,6.0:17,No
277,02-17-24,TEISA 1,Diésel,87.6,1.8,157.68,Bus,157.68,Efectivo,Unidad 101,6.0:38,Sí
278,02-17-24,TEISA 2,Extra,17.46,2.4,41.9,Bus,41.9,Transferencia,TUV-8765,8.0:32,Sí
279,02-17-24,TEISA 1,Súper,15.71,3.1,48.7,Camioneta,48.69,Tarjeta,XYZ-5678,6.000002,No
280,02-17-24,TEISA 1,Súper,56.47,3.1,175.06,Bus,175.06,Efectivo,Unidad 202,18.0:54,Sí
281,02-17-24,TEISA 1,Extra,22.33,2.4,53.59,Sedán,53.6,Efectivo,XYZ-5678,17.0:38,No
282,02-18-24,TEISA 1,Diésel,69.61,1.8,125.3,Bus,125.29,Efectivo,Unidad 202,5.0:36,Sí
283,02-18-24,TEISA 1,Súper,21.15,3.1,65.56,SUV,65.55,Transferencia,ABC-1234,16.0:29,No
284,02-18-24,TEISA 1,Súper,34.25,3.1,106.17,Bus,106.17,Efectivo,Unidad 101,21.0:54,Sí
285,02-18-24,TEISA 1,Diésel,36.32,1.8,65.38,SUV,65.38,Efectivo,TUV-8765,15.0:54,No
286,02-18-24,TEISA 1,Diésel,24.15,1.8,43.47,Bus,43.47,Efectivo,TUV-8765,13.0:36,No
287,02-19-24,TEISA 1,Súper,45.77,3.1,141.89,Bus,141.88,Transferencia,Unidad 202,8.0:36,Sí
288,02-19-24,TEISA 1,Extra,16.67,2.4,40.01,Motocicleta,40.01,Transferencia,KLM-4321,7.0:27,Sí
289,02-19-24,TEISA 2,Diésel,20.11,1.8,36.2,SUV,36.19,Tarjeta,ABC-1234,6.0000000,Sí
290,02-19-24,TEISA 1,Diésel,28.05,1.8,50.49,Camioneta,50.49,Transferencia,ABC-1234,14.0:58,No
291,02-19-24,TEISA 1,Extra,13.49,2.4,32.38,Bus,32.38,Efectivo,KLM-4321,12.0:54,No
292,02-20-24,TEISA 1,Extra,5.72,2.4,13.73,Motocicleta,13.72,Transferencia,TUV-8765,9.0000000,No
293,02-20-24,TEISA 1,Diésel,99.09,1.8,178.36,Bus,178.36,Tarjeta,Unidad 404,8.000006,Sí
294,02-20-24,TEISA 1,Diésel,42.64,1.8,76.75,SUV,76.76,Efectivo,KLM-4321,13.0:29,No
295,02-20-24,TEISA 1,Diésel,75.79,1.8,136.42,Bus,136.43,Tarjeta,Unidad 202,14.0:26,Sí
296,02-20-24,TEISA 1,Extra,54.15,2.4,129.96,Bus,129.95,Efectivo,Unidad 404,18.0000000,Sí
297,02-21-24,TEISA 2,Extra,13.93,2.4,33.43,Motocicleta,33.42,Tarjeta,TUV-8765,18.0:11,No
298,02-21-24,TEISA 1,Súper,15.54,3.1,48.17,Bus,48.18,Efectivo,ABC-1234,10.0:24,Sí
299,02-21-24,TEISA 1,Extra,16.02,2.4,38.45,Sedán,38.44,Efectivo,KLM-4321,6.0:54,No
300,02-21-24,TEISA 1,Diésel,24.67,1.8,44.41,SUV,44.4,Transferencia,TUV-8765,16.0:18,Sí
301,02-21-24,TEISA 1,Extra,4.26,2.4,10.22,Camioneta,10.22,Tarjeta,ABC-1234,11.000005,Sí
302,02-21-24,TEISA 1,Súper,35.2,3.1,109.12,Bus,109.11,Efectivo,Unidad 303,14.0:46,Sí
303,02-21-24,TEISA 1,Extra,28.79,2.4,69.1,SUV,69.1,Transferencia,TUV-8765,16.0:54,Sí
304,02-21-24,TEISA 1,Extra,60.9,2.4,146.16,Bus,146.17,Efectivo,Unidad 303,7.0:17,Sí
305,02-22-24,TEISA 1,Diésel,38.16,1.8,68.69,Camioneta,68.68,Efectivo,XYZ-5678,7.0:51,Sí
306,02-22-24,TEISA 2,Extra,25.61,2.4,61.46,Bus,61.47,Tarjeta,KLM-4321,9.0:32,No
307,02-22-24,TEISA 1,Extra,32.52,2.4,78.05,SUV,78.04,Efectivo,XYZ-5678,20.0:45,Sí
308,02-22-24,TEISA 1,Súper,17.74,3.1,54.99,SUV,54.99,Efectivo,TUV-8765,14.000002,Sí
309,02-22-24,TEISA 1,Extra,60.28,2.4,144.67,Bus,144.67,Transferencia,Unidad 101,17.0:36,Sí
310,02-22-24,TEISA 2,Diésel,77.52,1.8,139.54,Bus,139.54,Transferencia,Unidad 404,13.0:29,Sí
311,02-22-24,TEISA 1,Diésel,43.6,1.8,78.48,Motocicleta,78.48,Efectivo,XYZ-5678,15.0:47,Sí
312,02-23-24,TEISA 1,Extra,17.99,2.4,43.18,Motocicleta,43.17,Efectivo,XYZ-5678,11.0:11,No
313,02-23-24,TEISA 1,Extra,52.98,2.4,127.15,Bus,127.14,Tarjeta,Unidad 303,8.0:18,Sí
314,02-23-24,TEISA 1,Extra,20.72,2.4,49.73,Bus,49.73,Transferencia,XYZ-5678,0.0:22,Sí
315,02-23-24,TEISA 1,Súper,18.03,3.1,55.89,Camioneta,55.88,Tarjeta,ABC-1234,16.0:19,No
316,02-23-24,TEISA 1,Súper,7.66,3.1,23.75,Bus,23.74,Efectivo,ABC-1234,18.000001,Sí
317,02-23-24,TEISA 1,Súper,49.82,3.1,154.44,Bus,154.43,Transferencia,Unidad 101,5.000003,Sí
318,02-24-24,TEISA 1,Súper,15.1,3.1,46.81,Motocicleta,46.81,Tarjeta,XYZ-5678,21.0:12,No
319,02-24-24,TEISA 2,Diésel,25.19,1.8,45.34,Motocicleta,45.34,Transferencia,TUV-8765,21.0:31,No
320,02-24-24,TEISA 1,Diésel,91.21,1.8,164.18,Bus,164.18,Tarjeta,Unidad 404,18.0:54,Sí
321,02-24-24,TEISA 1,Extra,25.27,2.4,60.65,Motocicleta,60.64,Tarjeta,ABC-1234,21.000008,Sí
322,02-24-24,TEISA 1,Diésel,31.15,1.8,56.07,SUV,56.07,Tarjeta,KLM-4321,10.0:11,Sí
323,02-24-24,TEISA 1,Diésel,20.77,1.8,37.39,Motocicleta,37.39,Transferencia,XYZ-5678,21.000004,Sí
324,02-25-24,TEISA 1,Súper,64.35,3.1,199.48,Bus,199.49,Tarjeta,Unidad 404,9.0:17,Sí
325,02-25-24,TEISA 1,Súper,24.36,3.1,75.52,Sedán,75.51,Efectivo,TUV-8765,13.0:31,No
326,02-25-24,TEISA 1,Súper,54.27,3.1,168.24,Bus,168.24,Tarjeta,Unidad 303,15.000002,Sí
327,02-25-24,TEISA 1,Extra,25.84,2.4,62.02,Sedán,62.02,Efectivo,XYZ-5678,14.0:11,No
328,02-25-24,TEISA 2,Extra,30.79,2.4,73.9,Bus,73.9,Efectivo,XYZ-5678,17.0:52,Sí
329,02-26-24,TEISA 1,Súper,18.05,3.1,55.96,Camioneta,55.97,Tarjeta,XYZ-5678,7.0:42,Sí
330,02-26-24,TEISA 1,Súper,60.43,3.1,187.33,Bus,187.32,Efectivo,Unidad 404,18.0:49,Sí
331,02-26-24,TEISA 1,Extra,30.12,2.4,72.29,Motocicleta,72.3,Transferencia,ABC-1234,7.0:29,No
332,02-26-24,TEISA 2,Súper,8.78,3.1,27.22,SUV,27.23,Transferencia,KLM-4321,6.000001,No
333,02-26-24,TEISA 2,Súper,6.93,3.1,21.48,SUV,21.47,Efectivo,TUV-8765,15.0:41,Sí
334,02-26-24,TEISA 1,Súper,12.79,3.1,39.65,SUV,39.66,Transferencia,XYZ-5678,13.0:34,No
335,02-26-24,TEISA 2,Diésel,74.94,1.8,134.89,Bus,134.9,Efectivo,Unidad 101,8.0:55,Sí
336,02-27-24,TEISA 1,Súper,58.43,3.1,181.13,Bus,181.12,Efectivo,Unidad 303,12.0:53,Sí
337,02-27-24,TEISA 1,Diésel,37.26,1.8,67.07,Bus,67.06,Tarjeta,XYZ-5678,7.000008,Sí
338,02-27-24,TEISA 2,Súper,59.64,3.1,184.88,Bus,184.88,Efectivo,Unidad 101,13.0000000,Sí
339,02-27-24,TEISA 1,Extra,30.35,2.4,72.84,Motocicleta,72.85,Tarjeta,ABC-1234,0.0:22,Sí
340,02-27-24,TEISA 1,Súper,53.22,3.1,164.98,Bus,164.98,Efectivo,Unidad 404,6.000004,Sí
341,02-28-24,TEISA 1,Extra,14.9,2.4,35.76,Bus,35.76,Efectivo,KLM-4321,0.0:22,No
342,02-28-24,TEISA 1,Súper,39.96,3.1,123.88,Bus,123.88,Transferencia,Unidad 404,19.0:58,Sí
343,02-28-24,TEISA 1,Súper,14.48,3.1,44.89,SUV,44.88,Efectivo,TUV-8765,6.000003,No
344,02-28-24,TEISA 1,Súper,6.78,3.1,21.02,SUV,21.01,Efectivo,ABC-1234,19.0:41,No
345,02-28-24,TEISA 1,Extra,29.93,2.4,71.83,Motocicleta,71.84,Tarjeta,ABC-1234,16.0:55,Sí
346,02-28-24,TEISA 1,Diésel,20.38,1.8,36.68,Motocicleta,36.68,Tarjeta,TUV-8765,8.000007,No
347,02-28-24,TEISA 1,Diésel,39.15,1.8,70.47,Sedán,70.47,Transferencia,KLM-4321,21.0:11,Sí
348,02-29-24,TEISA 2,Súper,6.59,3.1,20.43,Motocicleta,20.44,Efectivo,TUV-8765,9.0:33,No
349,02-29-24,TEISA 1,Súper,3.62,3.1,11.22,Sedán,11.23,Transferencia,TUV-8765,12.0:58,No
350,02-29-24,TEISA 1,Extra,16.17,2.4,38.81,Bus,38.81,Efectivo,TUV-8765,12.0:28,Sí
351,02-29-24,TEISA 2,Diésel,97.36,1.8,175.25,Bus,175.24,Tarjeta,Unidad 404,18.0:12,Sí
352,02-29-24,TEISA 1,Súper,58.2,3.1,180.42,Bus,180.41,Tarjeta,Unidad 101,16.0:36,Sí
353,02-29-24,TEISA 1,Extra,22.96,2.4,55.1,Motocicleta,55.1,Transferencia,KLM-4321,19.0:16,Sí
354,02-29-24,TEISA 2,Súper,17.63,3.1,54.65,Camioneta,54.65,Efectivo,XYZ-5678,14.0:16,No
355,02-29-24,TEISA 1,Súper,52.85,3.1,163.84,Bus,163.85,Tarjeta,Unidad 202,19.0:29,Sí
356,03-01-24,TEISA 1,Diésel,96.54,1.8,173.77,Bus,173.78,Transferencia,Unidad 101,16.0:19,Sí
357,03-01-24,TEISA 1,Súper,22.23,3.1,68.91,Camioneta,68.9,Tarjeta,XYZ-5678,15.000009,Sí
358,03-01-24,TEISA 1,Diésel,25.26,1.8,45.47,Camioneta,45.47,Tarjeta,KLM-4321,21.0:48,Sí
359,03-01-24,TEISA 1,Súper,37.86,3.1,117.37,Bus,117.37,Tarjeta,Unidad 202,8.0:25,Sí
360,03-01-24,TEISA 2,Extra,9.54,2.4,22.9,Bus,22.9,Efectivo,TUV-8765,11.0000000,No
361,03-01-24,TEISA 1,Diésel,35.57,1.8,64.03,Sedán,64.02,Efectivo,ABC-1234,20.0000000,Sí
362,03-01-24,TEISA 1,Súper,64.03,3.1,198.49,Bus,198.5,Tarjeta,Unidad 303,17.0:24,Sí
363,03-02-24,TEISA 1,Extra,27.92,2.4,67.01,Bus,67.0,Transferencia,KLM-4321,18.000009,Sí
364,03-02-24,TEISA 1,Extra,29.18,2.4,70.03,Bus,70.04,Transferencia,KLM-4321,5.000008,Sí
365,03-02-24,TEISA 1,Extra,50.8,2.4,121.92,Bus,121.92,Transferencia,Unidad 404,13.000001,Sí
366,03-02-24,TEISA 1,Súper,25.2,3.1,78.12,Camioneta,78.13,Tarjeta,XYZ-5678,13.0:27,No
367,03-02-24,TEISA 1,Diésel,96.3,1.8,173.34,Bus,173.34,Transferencia,Unidad 202,16.0:15,Sí
368,03-03-24,TEISA 1,Extra,26.07,2.4,62.57,Motocicleta,62.56,Efectivo,TUV-8765,8.0:35,No
369,03-03-24,TEISA 1,Extra,57.62,2.4,138.29,Bus,138.28,Efectivo,Unidad 303,15.000006,Sí
370,03-03-24,TEISA 1,Extra,54.82,2.4,131.57,Bus,131.56,Tarjeta,Unidad 202,16.0:17,Sí
371,03-03-24,TEISA 1,Extra,69.74,2.4,167.38,Bus,167.38,Efectivo,Unidad 101,19.0:14,Sí
372,03-03-24,TEISA 1,Diésel,27.63,1.8,49.73,Sedán,49.74,Transferencia,KLM-4321,19.0000000,No
373,03-03-24,TEISA 1,Extra,14.2,2.4,34.08,Camioneta,34.08,Tarjeta,KLM-4321,19.0:44,Sí
374,03-04-24,TEISA 1,Diésel,16.6,1.8,29.88,Bus,29.88,Efectivo,KLM-4321,7.0:43,No
375,03-04-24,TEISA 1,Diésel,32.56,1.8,58.61,Sedán,58.6,Tarjeta,ABC-1234,14.0:14,Sí
376,03-04-24,TEISA 2,Extra,19.54,2.4,46.9,Bus,46.9,Efectivo,TUV-8765,12.0:35,Sí
377,03-04-24,TEISA 1,Diésel,23.17,1.8,41.71,Motocicleta,41.71,Tarjeta,KLM-4321,16.0:38,No
378,03-04-24,TEISA 2,Súper,13.65,3.1,42.32,Sedán,42.32,Transferencia,ABC-1234,20.000008,No
379,03-05-24,TEISA 1,Extra,9.63,2.4,23.11,Camioneta,23.12,Tarjeta,TUV-8765,7.0:41,Sí
380,03-05-24,TEISA 1,Extra,5.74,2.4,13.78,SUV,13.78,Transferencia,KLM-4321,10.0:46,Sí
381,03-05-24,TEISA 1,Súper,18.07,3.1,56.02,Bus,56.02,Transferencia,ABC-1234,18.0000000,No
382,03-05-24,TEISA 1,Extra,8.28,2.4,19.87,Motocicleta,19.88,Tarjeta,KLM-4321,13.0:27,No
383,03-05-24,TEISA 1,Extra,9.44,2.4,22.66,SUV,22.66,Tarjeta,ABC-1234,17.000005,No
384,03-05-24,TEISA 1,Diésel,19.18,1.8,34.52,Camioneta,34.53,Efectivo,KLM-4321,15.0:32,Sí
385,03-05-24,TEISA 1,Extra,8.65,2.4,20.76,Motocicleta,20.75,Efectivo,KLM-4321,10.0:58,No
386,03-05-24,TEISA 1,Extra,12.57,2.4,30.17,Camioneta,30.17,Tarjeta,TUV-8765,15.0:58,Sí
387,03-06-24,TEISA 1,Diésel,42.0,1.8,75.6,SUV,75.6,Transferencia,TUV-8765,9.0:49,No
388,03-06-24,TEISA 1,Extra,73.69,2.4,176.86,Bus,176.86,Transferencia,Unidad 404,18.0:53,Sí
389,03-06-24,TEISA 1,Extra,21.22,2.4,50.93,Sedán,50.92,Efectivo,TUV-8765,20.0:15,Sí
390,03-06-24,TEISA 2,Extra,15.14,2.4,36.34,Motocicleta,36.33,Efectivo,XYZ-5678,17.0:34,No
391,03-06-24,TEISA 1,Súper,24.19,3.1,74.99,Sedán,75.0,Transferencia,KLM-4321,6.0:13,No
392,03-06-24,TEISA 1,Extra,30.43,2.4,73.03,SUV,73.02,Transferencia,TUV-8765,9.0:47,No
393,03-06-24,TEISA 1,Diésel,41.42,1.8,74.56,Sedán,74.55,Efectivo,XYZ-5678,10.0:44,No
394,03-07-24,TEISA 1,Diésel,64.53,1.8,116.15,Bus,116.16,Transferencia,Unidad 202,9.0:15,Sí
395,03-07-24,TEISA 1,Súper,23.71,3.1,73.5,SUV,73.51,Tarjeta,XYZ-5678,13.0:19,No
396,03-07-24,TEISA 1,Súper,15.24,3.1,47.24,Motocicleta,47.24,Efectivo,TUV-8765,19.000008,No
397,03-07-24,TEISA 1,Diésel,68.17,1.8,122.71,Bus,122.7,Efectivo,Unidad 202,21.0:44,Sí
398,03-07-24,TEISA 1,Diésel,23.47,1.8,42.25,Motocicleta,42.24,Transferencia,ABC-1234,13.000005,Sí
399,03-07-24,TEISA 1,Diésel,90.64,1.8,163.15,Bus,163.16,Transferencia,Unidad 303,5.0:39,Sí
400,03-08-24,TEISA 2,Súper,25.46,3.1,78.93,Motocicleta,78.94,Efectivo,XYZ-5678,14.0:46,Sí
401,03-08-24,TEISA 1,Súper,39.85,3.1,123.54,Bus,123.53,Tarjeta,Unidad 101,11.0:33,Sí
402,03-08-24,TEISA 1,Diésel,25.92,1.8,46.66,Bus,46.65,Tarjeta,XYZ-5678,15.0:37,No
403,03-08-24,TEISA 1,Extra,51.85,2.4,124.44,Bus,124.44,Tarjeta,Unidad 202,5.0:48,Sí
404,03-08-24,TEISA 1,Diésel,75.28,1.8,135.5,Bus,135.5,Efectivo,Unidad 202,14.0:43,Sí
405,03-09-24,TEISA 1,Súper,17.02,3.1,52.76,SUV,52.76,Transferencia,TUV-8765,15.0:33,No
406,03-09-24,TEISA 1,Diésel,80.78,1.8,145.4,Bus,145.4,Transferencia,Unidad 303,6.0:54,Sí
407,03-09-24,TEISA 1,Súper,42.26,3.1,131.01,Bus,131.01,Transferencia,Unidad 404,16.0:44,Sí
408,03-09-24,TEISA 2,Extra,43.27,2.4,103.85,Bus,103.84,Efectivo,Unidad 303,10.0:13,Sí
409,03-09-24,TEISA 1,Diésel,16.8,1.8,30.24,Bus,30.24,Efectivo,ABC-1234,21.0:15,No
410,03-09-24,TEISA 1,Diésel,43.71,1.8,78.68,Sedán,78.67,Transferencia,TUV-8765,21.000006,No
411,03-09-24,TEISA 1,Extra,29.52,2.4,70.85,SUV,70.85,Efectivo,TUV-8765,16.0:45,No
412,03-10-24,TEISA 1,Extra,14.5,2.4,34.8,Bus,34.79,Tarjeta,ABC-1234,5.0000000,Sí
413,03-10-24,TEISA 2,Diésel,65.84,1.8,118.51,Bus,118.52,Tarjeta,Unidad 101,16.0:58,Sí
414,03-10-24,TEISA 1,Extra,16.47,2.4,39.53,Motocicleta,39.53,Transferencia,ABC-1234,13.0:54,No
415,03-10-24,TEISA 1,Diésel,38.74,1.8,69.73,Motocicleta,69.74,Efectivo,KLM-4321,11.0:56,No
416,03-10-24,TEISA 1,Súper,24.16,3.1,74.9,Bus,74.9,Efectivo,XYZ-5678,12.0:47,Sí
417,03-10-24,TEISA 1,Diésel,98.2,1.8,176.76,Bus,176.76,Efectivo,Unidad 303,13.0:47,Sí
418,03-10-24,TEISA 1,Extra,15.79,2.4,37.9,Motocicleta,37.9,Tarjeta,KLM-4321,6.0:18,No
419,03-11-24,TEISA 1,Diésel,85.13,1.8,153.23,Bus,153.23,Transferencia,Unidad 404,5.0:45,Sí
420,03-11-24,TEISA 1,Extra,31.13,2.4,74.71,SUV,74.71,Efectivo,KLM-4321,19.0:43,Sí
421,03-11-24,TEISA 2,Extra,22.49,2.4,53.98,Bus,53.98,Transferencia,ABC-1234,20.0:55,No
422,03-11-24,TEISA 1,Diésel,29.59,1.8,53.26,Bus,53.26,Transferencia,KLM-4321,9.0:16,Sí
423,03-11-24,TEISA 1,Diésel,9.1,1.8,16.38,Bus,16.38,Transferencia,KLM-4321,17.000005,Sí
424,03-11-24,TEISA 1,Extra,16.26,2.4,39.02,Camioneta,39.02,Transferencia,XYZ-5678,18.0:25,No
425,03-11-24,TEISA 1,Extra,6.67,2.4,16.01,Camioneta,16.0,Transferencia,ABC-1234,19.0:57,Sí
426,03-12-24,TEISA 1,Diésel,63.56,1.8,114.41,Bus,114.41,Transferencia,Unidad 404,16.0:21,Sí
427,03-12-24,TEISA 2,Extra,22.35,2.4,53.64,Camioneta,53.64,Efectivo,KLM-4321,16.0000000,Sí
428,03-12-24,TEISA 1,Extra,18.49,2.4,44.38,Sedán,44.38,Efectivo,KLM-4321,16.000007,Sí
429,03-12-24,TEISA 1,Diésel,99.3,1.8,178.74,Bus,178.74,Transferencia,Unidad 101,7.0:31,Sí
430,03-12-24,TEISA 1,Diésel,20.74,1.8,37.33,SUV,37.34,Efectivo,KLM-4321,13.0:44,Sí
431,03-13-24,TEISA 2,Súper,57.36,3.1,177.82,Bus,177.81,Transferencia,Unidad 202,14.0:42,Sí
432,03-13-24,TEISA 1,Súper,12.76,3.1,39.56,Motocicleta,39.56,Transferencia,KLM-4321,9.0:18,No
433,03-13-24,TEISA 1,Extra,79.45,2.4,190.68,Bus,190.67,Efectivo,Unidad 404,10.0:15,Sí
434,03-13-24,TEISA 1,Súper,12.0,3.1,37.2,SUV,37.21,Tarjeta,XYZ-5678,18.0000000,Sí
435,03-13-24,TEISA 1,Diésel,15.26,1.8,27.47,Camioneta,27.47,Tarjeta,TUV-8765,18.0:36,No
436,03-14-24,TEISA 1,Extra,27.58,2.4,66.19,SUV,66.18,Transferencia,ABC-1234,12.0:46,Sí
437,03-14-24,TEISA 1,Diésel,19.89,1.8,35.8,Camioneta,35.8,Tarjeta,TUV-8765,19.0:39,Sí
438,03-14-24,TEISA 1,Súper,19.66,3.1,60.95,Motocicleta,60.96,Efectivo,KLM-4321,17.0:32,Sí
439,03-14-24,TEISA 1,Extra,9.93,2.4,23.83,Sedán,23.82,Transferencia,ABC-1234,19.0000000,No
440,03-14-24,TEISA 1,Súper,4.08,3.1,12.65,Sedán,12.66,Transferencia,XYZ-5678,15.0000000,No
